DATE,BAA10YM,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GDPC1,GFDEGDQ188S,GPDI,PCEC
1952-12-01,,-1.0695771095592819,,,-0.7198590493495183,-0.952340344212379,,,,-1.062845176245968,,,,,-1.8576274113322508,,1.8600306914920381,1.0846009281765638,-1.1664606257346297,,-0.9378673902074368,-0.9034513147741009
1953-01-01,,-1.0704859284044133,,,-0.7182552272085521,-0.9064393697173171,,,,-1.0634525544639868,,,,,-1.7357738701301813,,1.2636514115562276,1.1904156528767165,-1.163208850451696,,-0.9375746598691561,-0.9031665985000467
1953-02-01,,-1.071135084722364,,,-0.7150417824848804,-0.8640692394141829,,,,-1.058068974804274,,,,0.3356360082403282,-1.9185541819332856,,0.830795482570559,1.2697766964018309,-1.1618314989923326,,-0.9374317720582459,-0.9030270474248763
1953-03-01,,-1.0706157596680035,,,-0.7102216153993727,-0.8640692394141829,,,,-1.0543694892945228,,,,,-1.9185541819332856,,0.3979395535848904,1.349137739926945,-1.1604541475329693,,-0.9372888842473357,-0.902887496349706
1953-04-01,-1.3000213922620019,-1.0698367720864623,,,-0.7078115318566188,-0.8640692394141829,,,,-1.0554185971256462,,,,,-1.8576274113322508,,-0.03491637540077798,1.4284987834520597,-1.1590767960736055,,-0.9371459964364255,-0.9027479452745356
1953-05-01,-1.4080946954831135,-1.069706940822872,,,-0.7046009873538168,-0.8640692394141829,,,,-1.053900151580599,,,,,-1.9794809525343207,,-0.5447244695394543,1.2433230152267922,-1.1600871884503843,,-0.9373609603997418,-0.9026913228267942
1953-06-01,-1.3840784058784221,-1.068798121977741,,,-0.7070110708965706,-0.8640692394141829,,,,-1.0530995166568469,,,,,-1.9794809525343207,,-1.0545325636781306,1.0581472470015258,-1.1610975808271629,,-0.937575924363058,-0.9026347003790526
1953-07-01,-1.1679317994361988,-1.0685384594505607,,,-0.699780820268309,-0.8640692394141829,,,,-1.052630178942923,,,,,-1.9185541819332856,,-1.564340657816807,0.8729714787762587,-1.1621079732039417,,-0.9377908883263743,-0.9025780779313111
1953-08-01,-1.203956233843236,-1.0677594718690195,,,-0.7029942649919808,-0.8640692394141829,,,,-1.053927759681418,,,,-0.46597248147916687,-1.8576274113322508,,-1.9202444216494676,0.22485628998782384,-1.1648112252361793,,-0.9393680283454693,-0.9026225097104171
1953-09-01,-1.071866641017433,-1.0672401468146588,,,-0.7150417824848804,-0.8640692394141829,,,,-1.0572683398805218,,,,,-1.7357738701301813,,-2.276148185482129,-0.42325889880061085,-1.167514477268417,,-0.9409451683645645,-0.902666941489523
