,CPIAUCSL,FEDFUNDS,HOUST,INDPRO,INTDSRUSM193N,ISRATIO,M2SL,MTSDS133FMS,PAYEMS,PCE,T10Y2YM,T10YFFM,UMCSENT,UNRATE,USSLIND,A191RL1Q225SBEA,A191RO1Q156NBEA,GFDEGDQ188S,GPDI,PCEC,AAA,BAA,CIVPART,GS20,GS3,IRLTLT01USM156N,M1SL,MCOILWTICO,PPIACO,TCU,TOTALSA,PMI
1919-03-01,,,,,,,,,,,,,,,,,,,,,-0.13403778392347682,0.07821257956138712,,,,,,,0.0640720008575075,,,
1919-04-01,,,,,,,,,,,,,,,,,,,,,-0.11532490892148912,0.10646319852476194,,,,,,,0.05840128412731148,,,
1919-05-01,,,,,,,,,,,,,,,,,,,,,-0.13403778392347682,0.05702461533885584,,,,,,,0.2644373253243831,,,
1919-06-01,,,,,,,,,,,,,,,,,,,,,-0.13029520892307908,0.039367978486746655,,,,,,,0.26165305449739407,,,
1919-07-01,,,,,,,,,,,,,,,,,,,,,-0.11532490892148912,0.0464306332275902,,,,,,,0.44868982031559623,,,
1919-08-01,,,,,,,,,,,,,,,,,,,,,-0.0704140089167196,0.07114992482054325,,,,,,,0.4804643383467415,,,
1919-09-01,,,,,,,,,,,,,,,,,,,,,-0.055443708915129654,0.12058850800644903,,,,,,,-0.0654811457063668,,,
1919-10-01,,,,,,,,,,,,,,,,,,,,,-0.07789915891751441,0.1453077995994021,,,,,,,0.08229269741505764,,,
1919-11-01,,,,,,,,,,,,,,,,,,,,,-0.03298825891274456,0.21593434700783914,,,,,,,0.32449463946054846,,,
1919-12-01,,,,,,,,,,,,,,,,,,,,,-0.006790233909962057,0.2971548765275415,,,,,,,0.8573389119606322,,,
1920-01-01,,,,1.0741113995333411,,,,,,,,,,,,,,,,,0.0006949160908327527,0.30068620389796363,,,,,,,1.6090001114121564,,,
1920-02-01,,,,1.5630390833006162,,,,,,,,,,,,,,,,,0.04186324109520521,0.35718744182471324,,,,,,,2.034829603422866,,,
1920-03-01,,,,1.6740160532439672,,,,,,,,,,,,,,,,,0.06431869109758996,0.36778142393597857,,,,,,,2.013692431726496,,,
1920-04-01,,,,0.8891843475230536,,,,,,,,,,,,,,,,,0.10922959110235983,0.43840797134441567,,,,,,,2.4300650596534106,,,
1920-05-01,,,,1.0949639555156079,,,,,,,,,,,,,,,,,0.187823666110707,0.5160971734936965,,,,,,,2.3334194171305804,,,
1920-06-01,,,,0.5584597663651211,,,,,,,,,,,,,,,,,0.23647714111587426,0.5160971734936965,,,,,,,2.22464132837984,,,
